Subregion,Region,Lat,Long,Day,Count
Florida,US,29.3797,-84.6421,2020-03-05,3
Florida,US,29.3797,-84.6421,2020-03-06,3
Florida,US,27.903125,-82.9009,2020-03-07,7
Florida,US,28.3853857142857,-83.0979142857143,2020-03-08,10
Florida,US,28.1990375,-82.9494,2020-03-09,13
Florida,US,27.7663,-81.6868,2020-03-10,15
Florida,US,27.7663,-81.6868,2020-03-11,28
Florida,US,27.7663,-81.6868,2020-03-12,35
Florida,US,27.7663,-81.6868,2020-03-13,50
Florida,US,27.7663,-81.6868,2020-03-14,76
Florida,US,27.7663,-81.6868,2020-03-15,115
Georgia,US,33.8034,-84.3963,2020-03-03,2
Georgia,US,33.8034,-84.3963,2020-03-04,2
Georgia,US,33.8034,-84.3963,2020-03-05,2
Georgia,US,33.9083,-84.7721,2020-03-06,3
Georgia,US,33.9055,-84.7027666666667,2020-03-07,5
Georgia,US,33.9055,-84.7027666666667,2020-03-08,5
Georgia,US,33.992,-84.64715,2020-03-09,10
Georgia,US,33.0406,-83.6431,2020-03-10,17
Georgia,US,33.0406,-83.6431,2020-03-11,23
Georgia,US,33.0406,-83.6431,2020-03-12,31
Georgia,US,33.0406,-83.6431,2020-03-13,42
Georgia,US,33.0406,-83.6431,2020-03-14,66
Georgia,US,33.0406,-83.6431,2020-03-15,99
Hawaii,US,21.307,-157.8584,2020-03-07,1
Hawaii,US,21.307,-157.8584,2020-03-08,1
Hawaii,US,21.307,-157.8584,2020-03-09,1
Hawaii,US,21.0943,-157.4983,2020-03-10,2
Hawaii,US,21.0943,-157.4983,2020-03-11,2
Hawaii,US,21.0943,-157.4983,2020-03-12,2
Hawaii,US,21.0943,-157.4983,2020-03-13,2
Hawaii,US,21.0943,-157.4983,2020-03-14,4
Hawaii,US,21.0943,-157.4983,2020-03-15,6
Idaho,US,44.2405,-114.4788,2020-03-13,1
Idaho,US,44.2405,-114.4788,2020-03-14,2
Idaho,US,44.2405,-114.4788,2020-03-15,5
Illinois,US,41.7377,-87.6976,2020-01-24,1
Illinois,US,41.7377,-87.6976,2020-01-25,1
Illinois,US,41.7377,-87.6976,2020-01-26,1
Illinois,US,41.7377,-87.6976,2020-01-27,1
Illinois,US,41.7377,-87.6976,2020-01-28,1
Illinois,US,41.7377,-87.6976,2020-01-29,1
Illinois,US,41.7377,-87.6976,2020-01-30,1
Illinois,US,41.7377,-87.6976,2020-01-31,2
Illinois,US,41.7377,-87.6976,2020-02-01,2
Illinois,US,41.7377,-87.6976,2020-02-02,2
Illinois,US,41.7377,-87.6976,2020-02-03,2
Illinois,US,41.7377,-87.6976,2020-02-04,2
Illinois,US,41.7377,-87.6976,2020-02-05,2
Illinois,US,41.7377,-87.6976,2020-02-06,2
Illinois,US,41.7377,-87.6976,2020-02-07,2
Illinois,US,41.7377,-87.6976,2020-02-08,2
Illinois,US,41.7377,-87.6976,2020-02-09,2
Illinois,US,41.7377,-87.6976,2020-02-10,2
Illinois,US,41.7377,-87.6976,2020-02-11,2
Illinois,US,41.7377,-87.6976,2020-02-12,2
Illinois,US,41.7377,-87.6976,2020-02-13,2
Illinois,US,41.7377,-87.6976,2020-02-14,2
Illinois,US,41.7377,-87.6976,2020-02-15,2
Illinois,US,41.7377,-87.6976,2020-02-16,2
Illinois,US,41.7377,-87.6976,2020-02-17,2
Illinois,US,41.7377,-87.6976,2020-02-18,2
Illinois,US,41.7377,-87.6976,2020-02-19,2
Illinois,US,41.7377,-87.6976,2020-02-20,2
Illinois,US,41.7377,-87.6976,2020-02-21,2
Illinois,US,41.7377,-87.6976,2020-02-22,2
Illinois,US,41.7377,-87.6976,2020-02-23,2
Illinois,US,41.7377,-87.6976,2020-02-24,2
Illinois,US,41.7377,-87.6976,2020-02-25,2
Illinois,US,41.7377,-87.6976,2020-02-26,2
Illinois,US,41.7377,-87.6976,2020-02-27,2
Illinois,US,41.7377,-87.6976,2020-02-28,2
Illinois,US,41.7377,-87.6976,2020-02-29,2
Illinois,US,41.7377,-87.6976,2020-03-01,3
Illinois,US,41.7377,-87.6976,2020-03-02,4
Illinois,US,41.7377,-87.6976,2020-03-03,4
Illinois,US,41.7377,-87.6976,2020-03-04,4
Illinois,US,41.7377,-87.6976,2020-03-05,5
Illinois,US,41.7377,-87.6976,2020-03-06,5
Illinois,US,41.7377,-87.6976,2020-03-07,6
Illinois,US,41.7377,-87.6976,2020-03-08,7
Illinois,US,41.7377,-87.6976,2020-03-09,7
Illinois,US,40.3495,-88.9861,2020-03-10,12
Illinois,US,40.3495,-88.9861,2020-03-11,25
Illinois,US,40.3495,-88.9861,2020-03-12,32
Illinois,US,40.3495,-88.9861,2020-03-13,46
Illinois,US,40.3495,-88.9861,2020-03-14,64
Illinois,US,40.3495,-88.9861,2020-03-15,93
Indiana,US,39.8362,-86.1752,2020-03-06,1
Indiana,US,39.8362,-86.1752,2020-03-07,1
Indiana,US,39.82135,-86.35765,2020-03-08,2
Indiana,US,39.82135,-86.35765,2020-03-09,3
Indiana,US,39.8494,-86.2583,2020-03-10,6
Indiana,US,39.8494,-86.2583,2020-03-11,11
Indiana,US,39.8494,-86.2583,2020-03-12,13
Indiana,US,39.8494,-86.2583,2020-03-13,13
Indiana,US,39.8494,-86.2583,2020-03-14,16
Indiana,US,39.8494,-86.2583,2020-03-15,20
Iowa,US,41.6699,-91.5984,2020-03-09,3
Iowa,US,42.0115,-93.2105,2020-03-10,8
Iowa,US,42.0115,-93.2105,2020-03-11,13
Iowa,US,42.0115,-93.2105,2020-03-12,16
Iowa,US,42.0115,-93.2105,2020-03-13,17
Iowa,US,42.0115,-93.2105,2020-03-14,17
Iowa,US,42.0115,-93.2105,2020-03-15,18
Kansas,US,38.8454,-94.8521,2020-03-08,1
Kansas,US,38.8454,-94.8521,2020-03-09,1
Kansas,US,38.5266,-96.7265,2020-03-10,1
Kansas,US,38.5266,-96.7265,2020-03-11,1
Kansas,US,38.5266,-96.7265,2020-03-12,1
Kansas,US,38.5266,-96.7265,2020-03-13,5
Kansas,US,38.5266,-96.7265,2020-03-14,8
Kansas,US,38.5266,-96.7265,2020-03-15,8
Kentucky,US,38.0606,-84.4803,2020-03-06,1
Kentucky,US,38.0606,-84.4803,2020-03-07,1
Kentucky,US,38.0606,-84.4803,2020-03-08,1
Kentucky,US,38.2292333333333,-84.826,2020-03-09,4
Kentucky,US,37.6681,-84.6701,2020-03-10,6
Kentucky,US,37.6681,-84.6701,2020-03-11,8
Kentucky,US,37.6681,-84.6701,2020-03-12,10
Kentucky,US,37.6681,-84.6701,2020-03-13,14
Kentucky,US,37.6681,-84.6701,2020-03-14,14
Kentucky,US,37.6681,-84.6701,2020-03-15,20
Louisiana,US,29.6499,-90.1121,2020-03-09,1
Louisiana,US,31.1695,-91.8678,2020-03-10,1
Louisiana,US,31.1695,-91.8678,2020-03-11,6
Louisiana,US,31.1695,-91.8678,2020-03-12,19
Louisiana,US,31.1695,-91.8678,2020-03-13,36
Louisiana,US,31.1695,-91.8678,2020-03-14,77
Louisiana,US,31.1695,-91.8678,2020-03-15,91
Maine,US,44.6939,-69.3819,2020-03-13,1
Maine,US,44.6939,-69.3819,2020-03-14,3
Maine,US,44.6939,-69.3819,2020-03-15,12
Maryland,US,39.1547,-77.2405,2020-03-06,3
Maryland,US,39.1547,-77.2405,2020-03-07,3
Maryland,US,39.3693,-76.8021,2020-03-08,5
Maryland,US,39.3693,-76.8021,2020-03-09,5
Maryland,US,39.0639,-76.8021,2020-03-10,8
Maryland,US,39.0639,-76.8021,2020-03-11,9
Maryland,US,39.0639,-76.8021,2020-03-12,12
Maryland,US,39.0639,-76.8021,2020-03-13,18
Maryland,US,39.0639,-76.8021,2020-03-14,26
Maryland,US,39.0639,-76.8021,2020-03-15,32
Massachusetts,US,42.3601,-71.0589,2020-02-01,1
Massachusetts,US,42.3601,-71.0589,2020-02-02,1
Massachusetts,US,42.3601,-71.0589,2020-02-03,1
Massachusetts,US,42.3601,-71.0589,2020-02-04,1
Massachusetts,US,42.3601,-71.0589,2020-02-05,1
Massachusetts,US,42.3601,-71.0589,2020-02-06,1
Massachusetts,US,42.3601,-71.0589,2020-02-07,1
Massachusetts,US,42.3601,-71.0589,2020-02-08,1
Massachusetts,US,42.3601,-71.0589,2020-02-09,1
Massachusetts,US,42.3601,-71.0589,2020-02-10,1
Massachusetts,US,42.3601,-71.0589,2020-02-11,1
Massachusetts,US,42.3601,-71.0589,2020-02-12,1
Massachusetts,US,42.3601,-71.0589,2020-02-13,1
Massachusetts,US,42.3601,-71.0589,2020-02-14,1
Massachusetts,US,42.3601,-71.0589,2020-02-15,1
Massachusetts,US,42.3601,-71.0589,2020-02-16,1
Massachusetts,US,42.3601,-71.0589,2020-02-17,1
Massachusetts,US,42.3601,-71.0589,2020-02-18,1
Massachusetts,US,42.3601,-71.0589,2020-02-19,1
Massachusetts,US,42.3601,-71.0589,2020-02-20,1
Massachusetts,US,42.3601,-71.0589,2020-02-21,1
Massachusetts,US,42.3601,-71.0589,2020-02-22,1
Massachusetts,US,42.3601,-71.0589,2020-02-23,1
Massachusetts,US,42.3601,-71.0589,2020-02-24,1
Massachusetts,US,42.3601,-71.0589,2020-02-25,1
Massachusetts,US,42.3601,-71.0589,2020-02-26,1
Massachusetts,US,42.3601,-71.0589,2020-02-27,1
Massachusetts,US,42.3601,-71.0589,2020-02-28,1
Massachusetts,US,42.3601,-71.0589,2020-02-29,1
Massachusetts,US,42.3601,-71.0589,2020-03-01,1
Massachusetts,US,42.3601,-71.0589,2020-03-02,1
Massachusetts,US,42.2684,-71.1019,2020-03-03,2
Massachusetts,US,42.2684,-71.1019,2020-03-04,2
Massachusetts,US,42.2684,-71.1019,2020-03-05,2
Massachusetts,US,42.3346666666667,-71.1637333333334,2020-03-06,6
Massachusetts,US,42.3346666666667,-71.1637333333334,2020-03-07,6
Massachusetts,US,42.32895,-71.66835,2020-03-08,22
Massachusetts,US,42.32895,-71.66835,2020-03-09,22
Massachusetts,US,42.2302,-71.5301,2020-03-10,92
Massachusetts,US,42.2302,-71.5301,2020-03-11,95
Massachusetts,US,42.2302,-71.5301,2020-03-12,108
Massachusetts,US,42.2302,-71.5301,2020-03-13,123
Massachusetts,US,42.2302,-71.5301,2020-03-14,138
Massachusetts,US,42.2302,-71.5301,2020-03-15,164
Michigan,US,43.3266,-84.5361,2020-03-11,2
Michigan,US,43.3266,-84.5361,2020-03-12,2
Michigan,US,43.3266,-84.5361,2020-03-13,16
Michigan,US,43.3266,-84.5361,2020-03-14,25
Michigan,US,43.3266,-84.5361,2020-03-15,33
Minnesota,US,44.9964,-93.0616,2020-03-06,1
Minnesota,US,44.9964,-93.0616,2020-03-07,1
Minnesota,US,44.9964,-93.0616,2020-03-08,1
Minnesota,US,44.9109,-93.4229,2020-03-09,2
Minnesota,US,45.6945,-93.9002,2020-03-10,3
Minnesota,US,45.6945,-93.9002,2020-03-11,5
Minnesota,US,45.6945,-93.9002,2020-03-12,9
Minnesota,US,45.6945,-93.9002,2020-03-13,14
Minnesota,US,45.6945,-93.9002,2020-03-14,21
Minnesota,US,45.6945,-93.9002,2020-03-15,35
Mississippi,US,32.7416,-89.6787,2020-03-12,1
Mississippi,US,32.7416,-89.6787,2020-03-13,1
Mississippi,US,32.7416,-89.6787,2020-03-14,6
Mississippi,US,32.7416,-89.6787,2020-03-15,10
Missouri,US,38.6103,-90.4125,2020-03-08,1
Missouri,US,38.6103,-90.4125,2020-03-09,1
Missouri,US,38.4561,-92.2884,2020-03-10,1
Missouri,US,38.4561,-92.2884,2020-03-11,1
Missouri,US,38.4561,-92.2884,2020-03-12,1
Missouri,US,38.4561,-92.2884,2020-03-13,2
Missouri,US,38.4561,-92.2884,2020-03-14,4
Missouri,US,38.4561,-92.2884,2020-03-15,5
Montana,US,46.9219,-110.4544,2020-03-11,1
Montana,US,46.9219,-110.4544,2020-03-12,1
Montana,US,46.9219,-110.4544,2020-03-13,1
Montana,US,46.9219,-110.4544,2020-03-14,5
Montana,US,46.9219,-110.4544,2020-03-15,7
Nebraska,US,41.3148,-96.1951,2020-03-06,1
Nebraska,US,41.3148,-96.1951,2020-03-07,1
Nebraska,US,41.3148,-96.1951,2020-03-08,1
Nebraska,US,41.3148,-96.1951,2020-03-09,3
Nebraska,US,41.1254,-98.2681,2020-03-10,3
Nebraska,US,41.1254,-98.2681,2020-03-11,5
Nebraska,US,41.1254,-98.2681,2020-03-12,10
Nebraska,US,41.1254,-98.2681,2020-03-13,13
Nebraska,US,41.1254,-98.2681,2020-03-14,14
Nebraska,US,41.1254,-98.2681,2020-03-15,17
Nevada,US,36.0796,-115.094,2020-03-05,1
Nevada,US,38.3202,-117.34875,2020-03-06,2
Nevada,US,38.3202,-117.34875,2020-03-07,2
Nevada,US,38.3202,-117.34875,2020-03-08,4
Nevada,US,38.3202,-117.34875,2020-03-09,4
Nevada,US,38.3135,-117.0554,2020-03-10,4
Nevada,US,38.3135,-117.0554,2020-03-11,7
Nevada,US,38.3135,-117.0554,2020-03-12,14
Nevada,US,38.3135,-117.0554,2020-03-13,17
Nevada,US,38.3135,-117.0554,2020-03-14,21
Nevada,US,38.3135,-117.0554,2020-03-15,24
New Hampshire,US,43.9088,-71.826,2020-03-02,1
New Hampshire,US,43.9088,-71.826,2020-03-03,2
New Hampshire,US,43.9088,-71.826,2020-03-04,2
New Hampshire,US,43.9088,-71.826,2020-03-05,2
New Hampshire,US,43.9088,-71.826,2020-03-06,2
New Hampshire,US,43.9088,-71.826,2020-03-07,2
New Hampshire,US,43.45095,-71.4379,2020-03-08,4
New Hampshire,US,43.45095,-71.4379,2020-03-09,4
New Hampshire,US,43.4525,-71.5639,2020-03-10,4
New Hampshire,US,43.4525,-71.5639,2020-03-11,5
New Hampshire,US,43.4525,-71.5639,2020-03-12,6
New Hampshire,US,43.4525,-71.5639,2020-03-13,6
New Hampshire,US,43.4525,-71.5639,2020-03-14,7
New Hampshire,US,43.4525,-71.5639,2020-03-15,13
New Jersey,US,40.9263,-74.077,2020-03-05,2
New Jersey,US,40.9263,-74.077,2020-03-06,2
New Jersey,US,40.9263,-74.077,2020-03-07,4
New Jersey,US,40.8358,-74.06525,2020-03-08,5
New Jersey,US,40.8358,-74.06525,2020-03-09,5
New Jersey,US,40.2989,-74.521,2020-03-10,15
New Jersey,US,40.2989,-74.521,2020-03-11,23
New Jersey,US,40.2989,-74.521,2020-03-12,29
New Jersey,US,40.2989,-74.521,2020-03-13,29
New Jersey,US,40.2989,-74.521,2020-03-14,69
New Jersey,US,40.2989,-74.521,2020-03-15,98
New Mexico,US,34.8405,-106.2485,2020-03-11,3
New Mexico,US,34.8405,-106.2485,2020-03-12,5
New Mexico,US,34.8405,-106.2485,2020-03-13,10
New Mexico,US,34.8405,-106.2485,2020-03-14,10
New Mexico,US,34.8405,-106.2485,2020-03-15,13
New York,US,40.7128,-74.006,2020-03-02,1
New York,US,40.9174,-73.90045,2020-03-03,2
New York,US,40.9174,-73.90045,2020-03-04,11
New York,US,40.8298,-73.7867666666667,2020-03-05,23
New York,US,40.8298,-73.7867666666667,2020-03-06,31
New York,US,41.33414,-73.85586,2020-03-07,76
New York,US,41.3591714285714,-73.7437428571429,2020-03-08,106
New York,US,41.3591714285714,-73.7437428571429,2020-03-09,142
New York,US,42.1657,-74.9481,2020-03-10,173
New York,US,42.1657,-74.9481,2020-03-11,220
New York,US,42.1657,-74.9481,2020-03-12,328
New York,US,42.1657,-74.9481,2020-03-13,421
New York,US,42.1657,-74.9481,2020-03-14,525
New York,US,42.1657,-74.9481,2020-03-15,732
North Carolina,US,35.8032,-78.5661,2020-03-03,1
North Carolina,US,35.8032,-78.5661,2020-03-04,1
North Carolina,US,35.8032,-78.5661,2020-03-05,1
North Carolina,US,35.76215,-78.8721,2020-03-06,2
North Carolina,US,35.76215,-78.8721,2020-03-07,2
North Carolina,US,35.76215,-78.8721,2020-03-08,2
North Carolina,US,35.76215,-78.8721,2020-03-09,2
North Carolina,US,35.6301,-79.8064,2020-03-10,7
North Carolina,US,35.6301,-79.8064,2020-03-11,7
North Carolina,US,35.6301,-79.8064,2020-03-12,15
North Carolina,US,35.6301,-79.8064,2020-03-13,17
North Carolina,US,35.6301,-79.8064,2020-03-14,24
North Carolina,US,35.6301,-79.8064,2020-03-15,33
North Dakota,US,47.5289,-99.784,2020-03-12,1
North Dakota,US,47.5289,-99.784,2020-03-13,1
North Dakota,US,47.5289,-99.784,2020-03-14,1
North Dakota,US,47.5289,-99.784,2020-03-15,1
Ohio,US,40.3888,-82.7649,2020-03-10,3
Ohio,US,40.3888,-82.7649,2020-03-11,4
Ohio,US,40.3888,-82.7649,2020-03-12,5
Ohio,US,40.3888,-82.7649,2020-03-13,13
Ohio,US,40.3888,-82.7649,2020-03-14,26
Ohio,US,40.3888,-82.7649,2020-03-15,37
Oklahoma,US,36.1593,-95.941,2020-03-07,1
Oklahoma,US,36.1593,-95.941,2020-03-08,1
Oklahoma,US,36.1593,-95.941,2020-03-09,1
Oklahoma,US,35.5653,-96.9289,2020-03-10,2
Oklahoma,US,35.5653,-96.9289,2020-03-11,2
Oklahoma,US,35.5653,-96.9289,2020-03-12,2
Oklahoma,US,35.5653,-96.9289,2020-03-13,2
Oklahoma,US,35.5653,-96.9289,2020-03-14,4
Oklahoma,US,35.5653,-96.9289,2020-03-15,7
Oregon,US,45.547,-123.1386,2020-02-29,1
Oregon,US,45.547,-123.1386,2020-03-01,1
Oregon,US,45.661,-120.9496,2020-03-02,3
Oregon,US,45.661,-120.9496,2020-03-03,3
Oregon,US,45.661,-120.9496,2020-03-04,3
Oregon,US,45.661,-120.9496,2020-03-05,3
Oregon,US,45.661,-120.9496,2020-03-06,3
Oregon,US,44.08795,-121.569525,2020-03-07,6
Oregon,US,44.05375,-122.02,2020-03-08,14
Oregon,US,44.05375,-122.02,2020-03-09,14
Oregon,US,44.572,-122.0709,2020-03-10,15
Oregon,US,44.572,-122.0709,2020-03-11,19
Oregon,US,44.572,-122.0709,2020-03-12,24
Oregon,US,44.572,-122.0709,2020-03-13,30
Oregon,US,44.572,-122.0709,2020-03-14,32
Oregon,US,44.572,-122.0709,2020-03-15,36
Pennsylvania,US,40.79085,-75.3179,2020-03-06,2
Pennsylvania,US,40.79085,-75.3179,2020-03-07,2
Pennsylvania,US,40.6035666666667,-75.3412333333333,2020-03-08,6
Pennsylvania,US,40.6035666666667,-75.3412333333333,2020-03-09,7
Pennsylvania,US,40.5908,-77.2098,2020-03-10,12
Pennsylvania,US,40.5908,-77.2098,2020-03-11,16
Pennsylvania,US,40.5908,-77.2098,2020-03-12,22
Pennsylvania,US,40.5908,-77.2098,2020-03-13,41
Pennsylvania,US,40.5908,-77.2098,2020-03-14,47
Pennsylvania,US,40.5908,-77.2098,2020-03-15,66
Rhode Island,US,41.8882,-71.4774,2020-03-01,1
Rhode Island,US,41.8882,-71.4774,2020-03-02,2
Rhode Island,US,41.8882,-71.4774,2020-03-03,2
Rhode Island,US,41.8882,-71.4774,2020-03-04,2
Rhode Island,US,41.8882,-71.4774,2020-03-05,2
Rhode Island,US,41.8882,-71.4774,2020-03-06,2
Rhode Island,US,41.8882,-71.4774,2020-03-07,3
Rhode Island,US,41.8882,-71.4774,2020-03-08,3
Rhode Island,US,41.8882,-71.4774,2020-03-09,3
Rhode Island,US,41.6809,-71.5118,2020-03-10,3
Rhode Island,US,41.6809,-71.5118,2020-03-11,5
Rhode Island,US,41.6809,-71.5118,2020-03-12,5
Rhode Island,US,41.6809,-71.5118,2020-03-13,14
Rhode Island,US,41.6809,-71.5118,2020-03-14,20
Rhode Island,US,41.6809,-71.5118,2020-03-15,20
South Carolina,US,33.58145,-80.18655,2020-03-07,2
South Carolina,US,33.58145,-80.18655,2020-03-08,2
South Carolina,US,34.0078333333333,-80.7755333333333,2020-03-09,3
South Carolina,US,33.8569,-80.945,2020-03-10,7
South Carolina,US,33.8569,-80.945,2020-03-11,10
South Carolina,US,33.8569,-80.945,2020-03-12,12
South Carolina,US,33.8569,-80.945,2020-03-13,13
South Carolina,US,33.8569,-80.945,2020-03-14,19
South Carolina,US,33.8569,-80.945,2020-03-15,28
South Dakota,US,44.2998,-99.4388,2020-03-11,8
South Dakota,US,44.2998,-99.4388,2020-03-12,8
South Dakota,US,44.2998,-99.4388,2020-03-13,8
South Dakota,US,44.2998,-99.4388,2020-03-14,9
South Dakota,US,44.2998,-99.4388,2020-03-15,9
Tennessee,US,35.9179,-86.8622,2020-03-05,1
Tennessee,US,35.9179,-86.8622,2020-03-06,1
Tennessee,US,35.9179,-86.8622,2020-03-07,1
Tennessee,US,35.7263666666667,-87.8698333333334,2020-03-08,3
Tennessee,US,35.7263666666667,-87.8698333333334,2020-03-09,3
Tennessee,US,35.7478,-86.6923,2020-03-10,7
Tennessee,US,35.7478,-86.6923,2020-03-11,9
Tennessee,US,35.7478,-86.6923,2020-03-12,18
Tennessee,US,35.7478,-86.6923,2020-03-13,26
Tennessee,US,35.7478,-86.6923,2020-03-14,32
Tennessee,US,35.7478,-86.6923,2020-03-15,39
Texas,US,29.67225,-95.5623,2020-03-05,3
Texas,US,29.67225,-95.5623,2020-03-06,4
Texas,US,29.67225,-95.5623,2020-03-07,8
Texas,US,29.67225,-95.5623,2020-03-08,11
Texas,US,30.8413333333333,-95.8725333333333,2020-03-09,13
Texas,US,31.0545,-97.5635,2020-03-10,13
Texas,US,31.0545,-97.5635,2020-03-11,21
Texas,US,31.0545,-97.5635,2020-03-12,27
Texas,US,31.0545,-97.5635,2020-03-13,43
Texas,US,31.0545,-97.5635,2020-03-14,57
Texas,US,31.0545,-97.5635,2020-03-15,72
Utah,US,40.9629,-112.0953,2020-03-07,1
Utah,US,40.9629,-112.0953,2020-03-08,1
Utah,US,40.9629,-112.0953,2020-03-09,1
Utah,US,40.15,-111.8624,2020-03-10,2
Utah,US,40.15,-111.8624,2020-03-11,3
Utah,US,40.15,-111.8624,2020-03-12,5
Utah,US,40.15,-111.8624,2020-03-13,9
Utah,US,40.15,-111.8624,2020-03-14,10
Utah,US,40.15,-111.8624,2020-03-15,28
Vermont,US,43.0279,-73.135,2020-03-08,1
Vermont,US,43.0279,-73.135,2020-03-09,1
Vermont,US,44.0459,-72.7107,2020-03-10,1
Vermont,US,44.0459,-72.7107,2020-03-11,1
Vermont,US,44.0459,-72.7107,2020-03-12,2
Vermont,US,44.0459,-72.7107,2020-03-13,2
Vermont,US,44.0459,-72.7107,2020-03-14,5
Vermont,US,44.0459,-72.7107,2020-03-15,8
Virginia,US,38.9085,-77.2405,2020-03-08,2
Virginia,US,38.9085,-77.2405,2020-03-09,2
Virginia,US,37.7693,-78.17,2020-03-10,7
Virginia,US,37.7693,-78.17,2020-03-11,9
Virginia,US,37.7693,-78.17,2020-03-12,17
Virginia,US,37.7693,-78.17,2020-03-13,30
Virginia,US,37.7693,-78.17,2020-03-14,41
Virginia,US,37.7693,-78.17,2020-03-15,45
Washington,US,47.6062,-122.3321,2020-01-22,1
Washington,US,47.6062,-122.3321,2020-01-23,1
Washington,US,47.6062,-122.3321,2020-01-24,1
Washington,US,47.6062,-122.3321,2020-01-25,1
Washington,US,47.6062,-122.3321,2020-01-26,1
Washington,US,47.6062,-122.3321,2020-01-27,1
Washington,US,47.6062,-122.3321,2020-01-28,1
Washington,US,47.6062,-122.3321,2020-01-29,1
Washington,US,47.6062,-122.3321,2020-01-30,1
Washington,US,47.6062,-122.3321,2020-01-31,1
Washington,US,47.6062,-122.3321,2020-02-01,1
Washington,US,47.6062,-122.3321,2020-02-02,1
Washington,US,47.6062,-122.3321,2020-02-03,1
Washington,US,47.6062,-122.3321,2020-02-04,1
Washington,US,47.6062,-122.3321,2020-02-05,1
Washington,US,47.6062,-122.3321,2020-02-06,1
Washington,US,47.6062,-122.3321,2020-02-07,1
Washington,US,47.6062,-122.3321,2020-02-08,1
Washington,US,47.6062,-122.3321,2020-02-09,1
Washington,US,47.6062,-122.3321,2020-02-10,1
Washington,US,47.6062,-122.3321,2020-02-11,1
Washington,US,47.6062,-122.3321,2020-02-12,1
Washington,US,47.6062,-122.3321,2020-02-13,1
Washington,US,47.6062,-122.3321,2020-02-14,1
Washington,US,47.6062,-122.3321,2020-02-15,1
Washington,US,47.6062,-122.3321,2020-02-16,1
Washington,US,47.6062,-122.3321,2020-02-17,1
Washington,US,47.6062,-122.3321,2020-02-18,1
Washington,US,47.6062,-122.3321,2020-02-19,1
Washington,US,47.6062,-122.3321,2020-02-20,1
Washington,US,47.6062,-122.3321,2020-02-21,1
Washington,US,47.6062,-122.3321,2020-02-22,1
Washington,US,47.6062,-122.3321,2020-02-23,1
Washington,US,47.6062,-122.3321,2020-02-24,1
Washington,US,47.6062,-122.3321,2020-02-25,1
Washington,US,47.6062,-122.3321,2020-02-26,1
Washington,US,47.6062,-122.3321,2020-02-27,1
Washington,US,47.6062,-122.3321,2020-02-28,1
Washington,US,47.8196,-122.083,2020-02-29,7
Washington,US,47.8196,-122.083,2020-03-01,11
Washington,US,47.8196,-122.083,2020-03-02,18
Washington,US,47.8196,-122.083,2020-03-03,27
Washington,US,47.8196,-122.083,2020-03-04,39
Washington,US,47.6124333333333,-121.179733333333,2020-03-05,70
Washington,US,47.6124333333333,-121.179733333333,2020-03-06,78
Washington,US,47.2323333333333,-121.91535,2020-03-07,102
Washington,US,47.2241428571429,-121.774857142857,2020-03-08,122
Washington,US,47.2241428571429,-121.774857142857,2020-03-09,122
Washington,US,47.4009,-121.4905,2020-03-10,267
Washington,US,47.4009,-121.4905,2020-03-11,366
Washington,US,47.4009,-121.4905,2020-03-12,442
Washington,US,47.4009,-121.4905,2020-03-13,568
Washington,US,47.4009,-121.4905,2020-03-14,572
Washington,US,47.4009,-121.4905,2020-03-15,643
Wisconsin,US,44.2685,-89.6165,2020-03-10,3
Wisconsin,US,44.2685,-89.6165,2020-03-11,6
Wisconsin,US,44.2685,-89.6165,2020-03-12,8
Wisconsin,US,44.2685,-89.6165,2020-03-13,19
Wisconsin,US,44.2685,-89.6165,2020-03-14,27
Wisconsin,US,44.2685,-89.6165,2020-03-15,32
Wyoming,US,42.756,-107.3025,2020-03-12,1
Wyoming,US,42.756,-107.3025,2020-03-13,1
Wyoming,US,42.756,-107.3025,2020-03-14,2
Wyoming,US,42.756,-107.3025,2020-03-15,3
All,China,30.9942791666667,113.461025,2020-01-22,548
All,China,32.39351,112.879563333333,2020-01-23,643
All,China,32.7709290322581,112.913925806452,2020-01-24,920
All,China,32.863875,112.385228125,2020-01-25,1406
All,China,32.863875,112.385228125,2020-01-26,2075
All,China,32.863875,112.385228125,2020-01-27,2877
All,China,32.863875,112.385228125,2020-01-28,5509
All,China,32.863875,112.385228125,2020-01-29,6087
All,China,32.8283848484849,111.649081818182,2020-01-30,8141
All,China,32.8283848484849,111.649081818182,2020-01-31,9802
All,China,32.8283848484849,111.649081818182,2020-02-01,11891
